year,month,day,hour,Quarter,Days_since_start,Overturning_Strength
2007,9,11,12,3,1258.5,18.859283
2007,9,12,0,3,1259,19.448976
2007,9,12,12,3,1259.5,19.914665
2007,9,13,0,3,1260,20.233359
2007,9,13,12,3,1260.5,20.390609
2007,9,14,0,3,1261,20.381343
2007,9,14,12,3,1261.5,20.209993
2007,9,15,0,3,1262,19.889909
2007,9,15,12,3,1262.5,19.442151
2007,9,16,0,3,1263,18.893759
2007,9,16,12,3,1263.5,18.275702
2007,9,17,0,3,1264,17.620672
2007,9,17,12,3,1264.5,16.960928
2007,9,18,0,3,1265,16.326366
2007,9,18,12,3,1265.5,15.742938
2007,9,19,0,3,1266,15.231527
2007,9,19,12,3,1266.5,14.807304
2007,9,20,0,3,1267,14.479559
2007,9,20,12,3,1267.5,14.251959
2007,9,21,0,3,1268,14.123122
2007,9,21,12,3,1268.5,14.087422
2007,9,22,0,3,1269,14.135885
2007,9,22,12,3,1269.5,14.2571
2007,9,23,0,3,1270,14.438037
2007,9,23,12,3,1270.5,14.664757
2007,9,24,0,3,1271,14.922976
2007,9,24,12,3,1271.5,15.198525
2007,9,25,0,3,1272,15.47773
2007,9,25,12,3,1272.5,15.747774
2007,9,26,0,3,1273,15.997078
2007,9,26,12,3,1273.5,16.215731
2007,9,27,0,3,1274,16.395965
2007,9,27,12,3,1274.5,16.532645
2007,9,28,0,3,1275,16.623714
2007,9,28,12,3,1275.5,16.670511
2007,9,29,0,3,1276,16.677886
2007,9,29,12,3,1276.5,16.654036
2007,9,30,0,3,1277,16.610037
2007,9,30,12,3,1277.5,16.559051
2007,10,1,0,4,1278,16.515281
2007,10,1,12,4,1278.5,16.492751
2007,10,2,0,4,1279,16.504034
2007,10,2,12,4,1279.5,16.559074
2007,10,3,0,4,1280,16.664223
2007,10,3,12,4,1280.5,16.821621
2007,10,4,0,4,1281,17.028977
2007,10,4,12,4,1281.5,17.27978
2007,10,5,0,4,1282,17.563914
2007,10,5,12,4,1282.5,17.868611
2007,10,6,0,4,1283,18.179611
2007,10,6,12,4,1283.5,18.482418
2007,10,7,0,4,1284,18.763512
2007,10,7,12,4,1284.5,19.011394
2007,10,8,0,4,1285,19.217377
2007,10,8,12,4,1285.5,19.37608
2007,10,9,0,4,1286,19.485607
2007,10,9,12,4,1286.5,19.547438
2007,10,10,0,4,1287,19.566085
2007,10,10,12,4,1287.5,19.548586
2007,10,11,0,4,1288,19.503887
2007,10,11,12,4,1288.5,19.442194
2007,10,12,0,4,1289,19.374316
2007,10,12,12,4,1289.5,19.311058
2007,10,13,0,4,1290,19.262653
2007,10,13,12,4,1290.5,19.238263
2007,10,14,0,4,1291,19.245551
2007,10,14,12,4,1291.5,19.29032
2007,10,15,0,4,1292,19.376243
2007,10,15,12,4,1292.5,19.504705
2007,10,16,0,4,1293,19.674765
2007,10,16,12,4,1293.5,19.883271
2007,10,17,0,4,1294,20.125133
2007,10,17,12,4,1294.5,20.393754
2007,10,18,0,4,1295,20.681585
2007,10,18,12,4,1295.5,20.980755
2007,10,19,0,4,1296,21.283722
2007,10,19,12,4,1296.5,21.583838
2007,10,20,0,4,1297,21.875778
2007,10,20,12,4,1297.5,22.155747
2007,10,21,0,4,1298,22.421451
2007,10,21,12,4,1298.5,22.671813
2007,10,22,0,4,1299,22.906498
2007,10,22,12,4,1299.5,23.125305
2007,10,23,0,4,1300,23.327551
2007,10,23,12,4,1300.5,23.511526
2007,10,24,0,4,1301,23.674149
2007,10,24,12,4,1301.5,23.810863
2007,10,25,0,4,1302,23.915809
2007,10,25,12,4,1302.5,23.982251
2007,10,26,0,4,1303,24.003183
2007,10,26,12,4,1303.5,23.972019
2007,10,27,0,4,1304,23.883262
2007,10,27,12,4,1304.5,23.733048
2007,10,28,0,4,1305,23.519485
2007,10,28,12,4,1305.5,23.242764
2007,10,29,0,4,1306,22.905045
2007,10,29,12,4,1306.5,22.510176
2007,10,30,0,4,1307,22.063317
2007,10,30,12,4,1307.5,21.570571
2007,10,31,0,4,1308,21.038685
2007,10,31,12,4,1308.5,20.474888
2007,11,1,0,4,1309,19.886869
2007,11,1,12,4,1309.5,19.282876
2007,11,2,0,4,1310,18.671887
2007,11,2,12,4,1310.5,18.063777
2007,11,3,0,4,1311,17.469418
2007,11,3,12,4,1311.5,16.90066
2007,11,4,0,4,1312,16.370148
2007,11,4,12,4,1312.5,15.890988
2007,11,5,0,4,1313,15.47626
2007,11,5,12,4,1313.5,15.138427
2007,11,6,0,4,1314,14.888686
2007,11,6,12,4,1314.5,14.736305
2007,11,7,0,4,1315,14.688008
2007,11,7,12,4,1315.5,14.74745
2007,11,8,0,4,1316,14.914813
2007,11,8,12,4,1316.5,15.186564
2007,11,9,0,4,1317,15.555378
2007,11,9,12,4,1317.5,16.010243
2007,11,10,0,4,1318,16.536737
2007,11,10,12,4,1318.5,17.117473
2007,11,11,0,4,1319,17.732691
2007,11,11,12,4,1319.5,18.360967
2007,11,12,0,4,1320,18.980029
2007,11,12,12,4,1320.5,19.567629
2007,11,13,0,4,1321,20.102461
2007,11,13,12,4,1321.5,20.565061
2007,11,14,0,4,1322,20.938672
2007,11,14,12,4,1322.5,21.210018
2007,11,15,0,4,1323,21.369952
2007,11,15,12,4,1323.5,21.413944
2007,11,16,0,4,1324,21.342389
2007,11,16,12,4,1324.5,21.160716
2007,11,17,0,4,1325,20.87931
2007,11,17,12,4,1325.5,20.513252
2007,11,18,0,4,1326,20.081886
2007,11,18,12,4,1326.5,19.608226
2007,11,19,0,4,1327,19.118205
2007,11,19,12,4,1327.5,18.639761
2007,11,20,0,4,1328,18.201755
2007,11,20,12,4,1328.5,17.832719
2007,11,21,0,4,1329,17.55944
2007,11,21,12,4,1329.5,17.405429
2007,11,22,0,4,1330,17.389331
2007,11,22,12,4,1330.5,17.523387
2007,11,23,0,4,1331,17.812071
2007,11,23,12,4,1331.5,18.251061
2007,11,24,0,4,1332,18.826691
2007,11,24,12,4,1332.5,19.516027
2007,11,25,0,4,1333,20.287646
2007,11,25,12,4,1333.5,21.103168
2007,11,26,0,4,1334,21.919494
2007,11,26,12,4,1334.5,22.691611
2007,11,27,0,4,1335,23.375782
2007,11,27,12,4,1335.5,23.932848
2007,11,28,0,4,1336,24.331355
2007,11,28,12,4,1336.5,24.550193
2007,11,29,0,4,1337,24.580497
2007,11,29,12,4,1337.5,24.426593
2007,11,30,0,4,1338,24.105864
2007,11,30,12,4,1338.5,23.647527
2007,12,1,0,4,1339,23.090394
2007,12,1,12,4,1339.5,22.479808
2007,12,2,0,4,1340,21.864023
2007,12,2,12,4,1340.5,21.290344
2007,12,3,0,4,1341,20.801406
2007,12,3,12,4,1341.5,20.4319
2007,12,4,0,4,1342,20.206075
2007,12,4,12,4,1342.5,20.136207
2007,12,5,0,4,1343,20.222169
2007,12,5,12,4,1343.5,20.452089
2007,12,6,0,4,1344,20.803987
2007,12,6,12,4,1344.5,21.24819
2007,12,7,0,4,1345,21.750221
2007,12,7,12,4,1345.5,22.273872
2007,12,8,0,4,1346,22.784131
2007,12,8,12,4,1346.5,23.249695
2007,12,9,0,4,1347,23.644896
2007,12,9,12,4,1347.5,23.950897
2007,12,10,0,4,1348,24.15617
2007,12,10,12,4,1348.5,24.256308
2007,12,11,0,4,1349,24.2533
2007,12,11,12,4,1349.5,24.154432
2007,12,12,0,4,1350,23.97099
2007,12,12,12,4,1350.5,23.716926
2007,12,13,0,4,1351,23.40761
2007,12,13,12,4,1351.5,23.058772
2007,12,14,0,4,1352,22.68567
2007,12,14,12,4,1352.5,22.30248
2007,12,15,0,4,1353,21.921906
2007,12,15,12,4,1353.5,21.554935
2007,12,16,0,4,1354,21.210705
2007,12,16,12,4,1354.5,20.896431
2007,12,17,0,4,1355,20.617351
2007,12,17,12,4,1355.5,20.376686
2007,12,18,0,4,1356,20.175612
2007,12,18,12,4,1356.5,20.013262
2007,12,19,0,4,1357,19.886777
2007,12,19,12,4,1357.5,19.791435
2007,12,20,0,4,1358,19.720879
2007,12,20,12,4,1358.5,19.667437
2007,12,21,0,4,1359,19.622547
2007,12,21,12,4,1359.5,19.577267
2007,12,22,0,4,1360,19.522831
2007,12,22,12,4,1360.5,19.451235
2007,12,23,0,4,1361,19.355799
2007,12,23,12,4,1361.5,19.231652
2007,12,24,0,4,1362,19.076093
2007,12,24,12,4,1362.5,18.888784
2007,12,25,0,4,1363,18.671731
2007,12,25,12,4,1363.5,18.429042
2007,12,26,0,4,1364,18.166494
2007,12,26,12,4,1364.5,17.890946
2007,12,27,0,4,1365,17.609683
2007,12,27,12,4,1365.5,17.329804
2007,12,28,0,4,1366,17.057739
2007,12,28,12,4,1366.5,16.798992
2007,12,29,0,4,1367,16.558156
2007,12,29,12,4,1367.5,16.339211
2007,12,30,0,4,1368,16.14605
2007,12,30,12,4,1368.5,15.983162
2007,12,31,0,4,1369,15.856314
2007,12,31,12,4,1369.5,15.77312
2008,1,1,0,1,1370,15.743327
2008,1,1,12,1,1370.5,15.778725
2008,1,2,0,1,1371,15.892616
2008,1,2,12,1,1371.5,16.098828
2008,1,3,0,1,1372,16.410363
2008,1,3,12,1,1372.5,16.837798
2008,1,4,0,1,1373,17.387622
2008,1,4,12,1,1373.5,18.0607
2008,1,5,0,1,1374,18.851076
2008,1,5,12,1,1374.5,19.745275
2008,1,6,0,1,1375,20.722215
2008,1,6,12,1,1375.5,21.753795
2008,1,7,0,1,1376,22.806121
2008,1,7,12,1,1376.5,23.841298
2008,1,8,0,1,1377,24.81964
2008,1,8,12,1,1377.5,25.702112
2008,1,9,0,1,1378,26.452799
2008,1,9,12,1,1378.5,27.041203
2008,1,10,0,1,1379,27.44419
2008,1,10,12,1,1379.5,27.647438
2008,1,11,0,1,1380,27.64631
2008,1,11,12,1,1380.5,27.446108
2008,1,12,0,1,1381,27.061711
2008,1,12,12,1,1381.5,26.516661
2008,1,13,0,1,1382,25.841772
2008,1,13,12,1,1382.5,25.073348
2008,1,14,0,1,1383,24.251141
2008,1,14,12,1,1383.5,23.416131
2008,1,15,0,1,1384,22.608253
2008,1,15,12,1,1384.5,21.864172
2008,1,16,0,1,1385,21.215204
2008,1,16,12,1,1385.5,20.685501
2008,1,17,0,1,1386,20.290581
2008,1,17,12,1,1386.5,20.036323
2008,1,18,0,1,1387,19.9185
2008,1,18,12,1,1387.5,19.922937
2008,1,19,0,1,1388,20.026342
2008,1,19,12,1,1388.5,20.197814
2008,1,20,0,1,1389,20.400998
2008,1,20,12,1,1389.5,20.596793
2008,1,21,0,1,1390,20.746457
2008,1,21,12,1,1390.5,20.814899
2008,1,22,0,1,1391,20.773902
2008,1,22,12,1,1391.5,20.604988
2008,1,23,0,1,1392,20.301627
2008,1,23,12,1,1392.5,19.87055
2008,1,24,0,1,1393,19.331934
2008,1,24,12,1,1393.5,18.718369
2008,1,25,0,1,1394,18.072598
2008,1,25,12,1,1394.5,17.444143
2008,1,26,0,1,1395,16.885077
2008,1,26,12,1,1395.5,16.445279
2008,1,27,0,1,1396,16.167619
2008,1,27,12,1,1396.5,16.083534
2008,1,28,0,1,1397,16.209465
2008,1,28,12,1,1397.5,16.54457
2008,1,29,0,1,1398,17.070015
2008,1,29,12,1,1398.5,17.749993
2008,1,30,0,1,1399,18.534442
2008,1,30,12,1,1399.5,19.363264
2008,1,31,0,1,1400,20.171644
2008,1,31,12,1,1400.5,20.89595
2008,2,1,0,1,1401,21.479622
2008,2,1,12,1,1401.5,21.878423
2008,2,2,0,1,1402,22.064517
2008,2,2,12,1,1402.5,22.028945
2008,2,3,0,1,1403,21.782255
2008,2,3,12,1,1403.5,21.353254
2008,2,4,0,1,1404,20.786035
2008,2,4,12,1,1404.5,20.135613
2008,2,5,0,1,1405,19.462659
2008,2,5,12,1,1405.5,18.827852
2008,2,6,0,1,1406,18.286425
2008,2,6,12,1,1406.5,17.883386
2008,2,7,0,1,1407,17.649851
2008,2,7,12,1,1407.5,17.600749
2008,2,8,0,1,1408,17.734054
2008,2,8,12,1,1408.5,18.031528
2008,2,9,0,1,1409,18.460845
2008,2,9,12,1,1409.5,18.97885
2008,2,10,0,1,1410,19.535618
2008,2,10,12,1,1410.5,20.078946
2008,2,11,0,1,1411,20.558881
2008,2,11,12,1,1411.5,20.931901
2008,2,12,0,1,1412,21.164407
2008,2,12,12,1,1412.5,21.235254
2008,2,13,0,1,1413,21.137131
2008,2,13,12,1,1413.5,20.876696
2008,2,14,0,1,1414,20.473488
2008,2,14,12,1,1414.5,19.957749
2008,2,15,0,1,1415,19.367367
2008,2,15,12,1,1415.5,18.744268
2008,2,16,0,1,1416,18.130579
2008,2,16,12,1,1416.5,17.56495
2008,2,17,0,1,1417,17.079362
2008,2,17,12,1,1417.5,16.696692
2008,2,18,0,1,1418,16.429242
2008,2,18,12,1,1418.5,16.278293
2008,2,19,0,1,1419,16.2347
2008,2,19,12,1,1419.5,16.280381
2008,2,20,0,1,1420,16.390543
2008,2,20,12,1,1420.5,16.536389
2008,2,21,0,1,1421,16.688035
2008,2,21,12,1,1421.5,16.817386
2008,2,22,0,1,1422,16.900687
2008,2,22,12,1,1422.5,16.920566
2008,2,23,0,1,1423,16.867385
2008,2,23,12,1,1423.5,16.739821
2008,2,24,0,1,1424,16.544655
2008,2,24,12,1,1424.5,16.295818
2008,2,25,0,1,1425,16.012839
2008,2,25,12,1,1425.5,15.718852
2008,2,26,0,1,1426,15.438384
2008,2,26,12,1,1426.5,15.195143
2008,2,27,0,1,1427,15.009994
2008,2,27,12,1,1427.5,14.899316
2008,2,28,0,1,1428,14.873826
2008,2,28,12,1,1428.5,14.937965
2008,2,29,0,1,1429,15.089822
2008,2,29,12,1,1429.5,15.321576
2008,3,1,0,1,1430,15.620354
2008,3,1,12,1,1430.5,15.969398
2008,3,2,0,1,1431,16.34942
2008,3,2,12,1,1431.5,16.740008
2008,3,3,0,1,1432,17.120977
2008,3,3,12,1,1432.5,17.473569
2008,3,4,0,1,1433,17.781442
2008,3,4,12,1,1433.5,18.031397
2008,3,5,0,1,1434,18.213841
2008,3,5,12,1,1434.5,18.322994
2008,3,6,0,1,1435,18.356872
2008,3,6,12,1,1435.5,18.317072
2008,3,7,0,1,1436,18.20842
2008,3,7,12,1,1436.5,18.038503
2008,3,8,0,1,1437,17.817128
2008,3,8,12,1,1437.5,17.555709
2008,3,9,0,1,1438,17.266617
2008,3,9,12,1,1438.5,16.962484
2008,3,10,0,1,1439,16.655493
2008,3,10,12,1,1439.5,16.35666
2008,3,11,0,1,1440,16.075168
2008,3,11,12,1,1440.5,15.817792
2008,3,12,0,1,1441,15.588474
2008,3,12,12,1,1441.5,15.38812
2008,3,13,0,1,1442,15.214654
2008,3,13,12,1,1442.5,15.063365
2008,3,14,0,1,1443,14.92754
2008,3,14,12,1,1443.5,14.799332
2008,3,15,0,1,1444,14.670802
2008,3,15,12,1,1444.5,14.53502
2008,3,16,0,1,1445,14.387103
2008,3,16,12,1,1445.5,14.225079
2008,3,17,0,1,1446,14.050463
2008,3,17,12,1,1446.5,13.868485
2008,3,18,0,1,1447,13.687916
2008,3,18,12,1,1447.5,13.520529
2008,3,19,0,1,1448,13.380212
2008,3,19,12,1,1448.5,13.281844
2008,3,20,0,1,1449,13.240028
2008,3,20,12,1,1449.5,13.267809
2008,3,21,0,1,1450,13.375507
2008,3,21,12,1,1450.5,13.569761
2008,3,22,0,1,1451,13.852897
2008,3,22,12,1,1451.5,14.222653
2008,3,23,0,1,1452,14.672293
2008,3,23,12,1,1452.5,15.19107
2008,3,24,0,1,1453,15.764991
2008,3,24,12,1,1453.5,16.377779
2008,3,25,0,1,1454,17.011934
2008,3,25,12,1,1454.5,17.649777
2008,3,26,0,1,1455,18.274389
2008,3,26,12,1,1455.5,18.870356
2008,3,27,0,1,1456,19.424292
2008,3,27,12,1,1456.5,19.925105
2008,3,28,0,1,1457,20.364043
2008,3,28,12,1,1457.5,20.734527
2008,3,29,0,1,1458,21.031853
2008,3,29,12,1,1458.5,21.252798
2008,3,30,0,1,1459,21.395199
2008,3,30,12,1,1459.5,21.457561
2008,3,31,0,1,1460,21.43874
2008,3,31,12,1,1460.5,21.337732
2008,4,1,0,2,1461,21.153623
2008,4,1,12,2,1461.5,20.8857
2008,4,2,0,2,1462,20.533756
2008,4,2,12,2,1462.5,20.098563
2008,4,3,0,2,1463,19.582498
2008,4,3,12,2,1463.5,18.990257
2008,4,4,0,2,1464,18.329574
2008,4,4,12,2,1464.5,17.611828
2008,4,5,0,2,1465,16.852417
2008,4,5,12,2,1465.5,16.070784
2008,4,6,0,2,1466,15.289983
2008,4,6,12,2,1466.5,14.535764
2008,4,7,0,2,1467,13.835178
2008,4,7,12,2,1467.5,13.214814
2008,4,8,0,2,1468,12.69882
2008,4,8,12,2,1468.5,12.306919
2008,4,9,0,2,1469,12.052665
2008,4,9,12,2,1469.5,11.942141
2008,4,10,0,2,1470,11.973275
2008,4,10,12,2,1470.5,12.135877
2008,4,11,0,2,1471,12.412392
2008,4,11,12,2,1471.5,12.779297
2008,4,12,0,2,1472,13.208981
2008,4,12,12,2,1472.5,13.671879
2008,4,13,0,2,1473,14.138638
2008,4,13,12,2,1473.5,14.582077
2008,4,14,0,2,1474,14.978766
2008,4,14,12,2,1474.5,15.310103
2008,4,15,0,2,1475,15.562859
2008,4,15,12,2,1475.5,15.729224
2008,4,16,0,2,1476,15.806453
2008,4,16,12,2,1476.5,15.796263
2008,4,17,0,2,1477,15.704111
2008,4,17,12,2,1477.5,15.538503
2008,4,18,0,2,1478,15.310405
2008,4,18,12,2,1478.5,15.032816
2008,4,19,0,2,1479,14.720461
2008,4,19,12,2,1479.5,14.389553
2008,4,20,0,2,1480,14.057537
2008,4,20,12,2,1480.5,13.742712
2008,4,21,0,2,1481,13.463656
2008,4,21,12,2,1481.5,13.238437
2008,4,22,0,2,1482,13.083593
2008,4,22,12,2,1482.5,13.012982
2008,4,23,0,2,1483,13.036594
2008,4,23,12,2,1483.5,13.159474
2008,4,24,0,2,1484,13.380921
2008,4,24,12,2,1484.5,13.694089
2008,4,25,0,2,1485,14.086094
2008,4,25,12,2,1485.5,14.538676
2008,4,26,0,2,1486,15.029384
2008,4,26,12,2,1486.5,15.533192
2008,4,27,0,2,1487,16.024394
2008,4,27,12,2,1487.5,16.478584
2008,4,28,0,2,1488,16.874514
2008,4,28,12,2,1488.5,17.195651
2008,4,29,0,2,1489,17.43127
2008,4,29,12,2,1489.5,17.577
2008,4,30,0,2,1490,17.634808
2008,4,30,12,2,1490.5,17.61245
2008,5,1,0,2,1491,17.522475
2008,5,1,12,2,1491.5,17.380936
2008,5,2,0,2,1492,17.205893
2008,5,2,12,2,1492.5,17.01589
2008,5,3,0,2,1493,16.828463
2008,5,3,12,2,1493.5,16.658808
2008,5,4,0,2,1494,16.518627
2008,5,4,12,2,1494.5,16.415234
2008,5,5,0,2,1495,16.350924
2008,5,5,12,2,1495.5,16.322657
2008,5,6,0,2,1496,16.322086
2008,5,6,12,2,1496.5,16.335965
2008,5,7,0,2,1497,16.34696
2008,5,7,12,2,1497.5,16.334862
2008,5,8,0,2,1498,16.278156
2008,5,8,12,2,1498.5,16.15588
2008,5,9,0,2,1499,15.949614
2008,5,9,12,2,1499.5,15.645449
2008,5,10,0,2,1500,15.235722
2008,5,10,12,2,1500.5,14.720343
2008,5,11,0,2,1501,14.10753
2008,5,11,12,2,1501.5,13.413854
2008,5,12,0,2,1502,12.663541
2008,5,12,12,2,1502.5,11.887079
2008,5,13,0,2,1503,11.119215
2008,5,13,12,2,1503.5,10.396539
2008,5,14,0,2,1504,9.7548585
2008,5,14,12,2,1504.5,9.2266046
2008,5,15,0,2,1505,8.8385086
2008,5,15,12,2,1505.5,8.6097502
2008,5,16,0,2,1506,8.5507336
2008,5,16,12,2,1506.5,8.6625799
2008,5,17,0,2,1507,8.9373501
2008,5,17,12,2,1507.5,9.358944
2008,5,18,0,2,1508,9.9045584
2008,5,18,12,2,1508.5,10.546541
2008,5,19,0,2,1509,11.254456
2008,5,19,12,2,1509.5,11.997163
2008,5,20,0,2,1510,12.744744
2008,5,20,12,2,1510.5,13.470112
2008,5,21,0,2,1511,14.150225
2008,5,21,12,2,1511.5,14.76683
2008,5,22,0,2,1512,15.306756
2008,5,22,12,2,1512.5,15.761802
2008,5,23,0,2,1513,16.128316
2008,5,23,12,2,1513.5,16.406571
2008,5,24,0,2,1514,16.600078
2008,5,24,12,2,1514.5,16.71493
2008,5,25,0,2,1515,16.75927
2008,5,25,12,2,1515.5,16.742914
2008,5,26,0,2,1516,16.677124
2008,5,26,12,2,1516.5,16.574474
2008,5,27,0,2,1517,16.448726
2008,5,27,12,2,1517.5,16.314595
2008,5,28,0,2,1518,16.187336
2008,5,28,12,2,1518.5,16.082066
2008,5,29,0,2,1519,16.012832
2008,5,29,12,2,1519.5,15.991466
2008,5,30,0,2,1520,16.026347
2008,5,30,12,2,1520.5,16.121212
2008,5,31,0,2,1521,16.274218
2008,5,31,12,2,1521.5,16.477398
2008,6,1,0,2,1522,16.716673
2008,6,1,12,2,1522.5,16.972489
2008,6,2,0,2,1523,17.221081
2008,6,2,12,2,1523.5,17.436301
2008,6,3,0,2,1524,17.591851
2008,6,3,12,2,1524.5,17.66372
2008,6,4,0,2,1525,17.632572
2008,6,4,12,2,1525.5,17.485838
2008,6,5,0,2,1526,17.219282
2008,6,5,12,2,1526.5,16.837854
2008,6,6,0,2,1527,16.355712
2008,6,6,12,2,1527.5,15.795396
2008,6,7,0,2,1528,15.186209
2008,6,7,12,2,1528.5,14.561936
2008,6,8,0,2,1529,13.958144
2008,6,8,12,2,1529.5,13.409284
2008,6,9,0,2,1530,12.945913
2008,6,9,12,2,1530.5,12.592274
2008,6,10,0,2,1531,12.36447
2008,6,10,12,2,1531.5,12.269404
2008,6,11,0,2,1532,12.304552
2008,6,11,12,2,1532.5,12.45858
2008,6,12,0,2,1533,12.712723
2008,6,12,12,2,1533.5,13.042759
2008,6,13,0,2,1534,13.421392
2008,6,13,12,2,1534.5,13.820797
2008,6,14,0,2,1535,14.215094
2008,6,14,12,2,1535.5,14.582523
2008,6,15,0,2,1536,14.90713
2008,6,15,12,2,1536.5,15.179834
2008,6,16,0,2,1537,15.398786
2008,6,16,12,2,1537.5,15.569014
2008,6,17,0,2,1538,15.701411
2008,6,17,12,2,1538.5,15.811178
2008,6,18,0,2,1539,15.915901
2008,6,18,12,2,1539.5,16.033464
2008,6,19,0,2,1540,16.180016
2008,6,19,12,2,1540.5,16.368215
2008,6,20,0,2,1541,16.605928
2008,6,20,12,2,1541.5,16.895513
2008,6,21,0,2,1542,17.233758
2008,6,21,12,2,1542.5,17.61245
2008,6,22,0,2,1543,18.019487
2008,6,22,12,2,1543.5,18.440388
2008,6,23,0,2,1544,18.860001
2008,6,23,12,2,1544.5,19.264181
2008,6,24,0,2,1545,19.641256
2008,6,24,12,2,1545.5,19.983089
2008,6,25,0,2,1546,20.285631
2008,6,25,12,2,1546.5,20.548921
2008,6,26,0,2,1547,20.776562
2008,6,26,12,2,1547.5,20.974768
2008,6,27,0,2,1548,21.151124
2008,6,27,12,2,1548.5,21.313246
2008,6,28,0,2,1549,21.467505
2008,6,28,12,2,1549.5,21.617997
2008,6,29,0,2,1550,21.765865
2008,6,29,12,2,1550.5,21.909064
2008,6,30,0,2,1551,22.042564
2008,6,30,12,2,1551.5,22.158968
2008,7,1,0,3,1552,22.249429
2008,7,1,12,3,1552.5,22.304757
2008,7,2,0,3,1553,22.316563
2008,7,2,12,3,1553.5,22.278297
2008,7,3,0,3,1554,22.186073
2008,7,3,12,3,1554.5,22.039171
2008,7,4,0,3,1555,21.840199
2008,7,4,12,3,1555.5,21.594887
2008,7,5,0,3,1556,21.311549
2008,7,5,12,3,1556.5,21.000302
2008,7,6,0,3,1557,20.672104
2008,7,6,12,3,1557.5,20.337734
2008,7,7,0,3,1558,20.006826
2008,7,7,12,3,1558.5,19.687039
2008,7,8,0,3,1559,19.383471
2008,7,8,12,3,1559.5,19.098358
2008,7,9,0,3,1560,18.831092
2008,7,9,12,3,1560.5,18.578555
2008,7,10,0,3,1561,18.335729
2008,7,10,12,3,1561.5,18.096507
2008,7,11,0,3,1562,17.854631
2008,7,11,12,3,1562.5,17.604634
2008,7,12,0,3,1563,17.342702
2008,7,12,12,3,1563.5,17.067348
2008,7,13,0,3,1564,16.779842
2008,7,13,12,3,1564.5,16.484335
2008,7,14,0,3,1565,16.187693
2008,7,14,12,3,1565.5,15.899034
2008,7,15,0,3,1566,15.629048
2008,7,15,12,3,1566.5,15.389158
2008,7,16,0,3,1567,15.19061
2008,7,16,12,3,1567.5,15.043593
2008,7,17,0,3,1568,14.956453
2008,7,17,12,3,1568.5,14.935091
2008,7,18,0,3,1569,14.98256
2008,7,18,12,3,1569.5,15.098894
2008,7,19,0,3,1570,15.281165
2008,7,19,12,3,1570.5,15.523709
2008,7,20,0,3,1571,15.818512
2008,7,20,12,3,1571.5,16.155664
2008,7,21,0,3,1572,16.523856
2008,7,21,12,3,1572.5,16.910852
2008,7,22,0,3,1573,17.303907
2008,7,22,12,3,1573.5,17.690107
2008,7,23,0,3,1574,18.056627
2008,7,23,12,3,1574.5,18.39092
2008,7,24,0,3,1575,18.680863
2008,7,24,12,3,1575.5,18.914907
2008,7,25,0,3,1576,19.082266
2008,7,25,12,3,1576.5,19.17319
2008,7,26,0,3,1577,19.179342
2008,7,26,12,3,1577.5,19.094291
2008,7,27,0,3,1578,18.91409
2008,7,27,12,3,1578.5,18.637892
2008,7,28,0,3,1579,18.268533
2008,7,28,12,3,1579.5,17.812988
2008,7,29,0,3,1580,17.282603
2008,7,29,12,3,1580.5,16.693025
2008,7,30,0,3,1581,16.06377
2008,7,30,12,3,1581.5,15.417411
2008,7,31,0,3,1582,14.778416
2008,7,31,12,3,1582.5,14.171698
2008,8,1,0,3,1583,13.621001
2008,8,1,12,3,1583.5,13.14724
2008,8,2,0,3,1584,12.766957
2008,8,2,12,3,1584.5,12.491018
2008,8,3,0,3,1585,12.323681
2008,8,3,12,3,1585.5,12.262127
2008,8,4,0,3,1586,12.296504
2008,8,4,12,3,1586.5,12.410517
2008,8,5,0,3,1587,12.582526
2008,8,5,12,3,1587.5,12.7871
2008,8,6,0,3,1588,12.996919
2008,8,6,12,3,1588.5,13.184905
2008,8,7,0,3,1589,13.326399
2008,8,7,12,3,1589.5,13.401234
2008,8,8,0,3,1590,13.395502
2008,8,8,12,3,1590.5,13.302869
2008,8,9,0,3,1591,13.12529
2008,8,9,12,3,1591.5,12.873042
2008,8,10,0,3,1592,12.564036
2008,8,10,12,3,1592.5,12.222442
2008,8,11,0,3,1593,11.876733
2008,8,11,12,3,1593.5,11.557303
2008,8,12,0,3,1594,11.29388
2008,8,12,12,3,1594.5,11.112985
2008,8,13,0,3,1595,11.035676
2008,8,13,12,3,1595.5,11.075807
2008,8,14,0,3,1596,11.238963
2008,8,14,12,3,1596.5,11.522185
2008,8,15,0,3,1597,11.914473
2008,8,15,12,3,1597.5,12.398005
2008,8,16,0,3,1598,12.949915
2008,8,16,12,3,1598.5,13.544421
2008,8,17,0,3,1599,14.155063
2008,8,17,12,3,1599.5,14.756826
2008,8,18,0,3,1600,15.327938
2008,8,18,12,3,1600.5,15.851206
2008,8,19,0,3,1601,16.314822
2008,8,19,12,3,1601.5,16.71263
2008,8,20,0,3,1602,17.043942
2008,8,20,12,3,1602.5,17.312976
2008,8,21,0,3,1603,17.528067
2008,8,21,12,3,1603.5,17.700753
2008,8,22,0,3,1604,17.844807
2008,8,22,12,3,1604.5,17.975284
2008,8,23,0,3,1605,18.107581
2008,8,23,12,3,1605.5,18.256498
2008,8,24,0,3,1606,18.435286
2008,8,24,12,3,1606.5,18.654675
2008,8,25,0,3,1607,18.921899
